race,cluster,lsat,ugpa,zfygpa,zgpa,bar1,fulltime,fam_inc,age,gender
3,5,40,2.9,-0.85,-0.94,P,1,3,-56,female
7,5,44,3,-0.49,0.04,P,1,3,-58,male
7,4,48,3.7,0.03,0.08,P,1,3,-62,male
7,1,41,3.2,0.21,-0.05,P,1,4,-62,male
2,1,34,3.3,0.97,0.4,P,1,3,-62,male
3,1,28,3.7,0.55,0.6,P,1,1,-54,female
7,2,38,3.1,-1.69,-2.17,F,1,3,-58,female
3,5,28,3,-1.77,-1.62,P,1,3,-56,male
7,3,38,3.1,-0.17,-0.65,P,1,5,-62,male
7,1,35,3.3,-1.29,-1.6,P,1,5,-34,female
7,4,41,3.5,-0.16,0.04,P,1,3,-62,male
7,1,32.5,3.4,-0.6,-0.96,P,1,4,-62,female
7,3,45,2.9,0.42,0.47,P,1,4,-57,male
7,4,41,3.2,-0.21,0.01,,2,2,NA,male
7,5,37,2.7,-1.16,-1.58,F,1,5,-55,female
7,4,29,3.6,0.87,1.08,P,2,4,-61,female
7,1,32,3.6,0.5,-0.27,P,1,3,-62,male
7,4,33.5,3.3,2.18,1.42,P,2,2,-60,male
7,1,36,3.9,1.32,1.36,P,1,2,-56,male
7,3,35,3.1,-0.7,-0.72,P,1,3,-61,male
7,5,44,3.9,NA,0,P,1,3,-65,male
7,4,41,3.3,1.37,1.82,P,1,3,-59,male
7,4,44,3.6,0.77,-0.01,P,1,4,-57,male
2,3,38,2.4,-2.15,NA,P,1,3,-66,male
7,2,31,3.2,0.34,0.52,P,1,3,-59,female
7,4,40,3.6,0.6,0.65,P,1,4,-57,female
7,4,37,3.1,NA,NA,,2,3,NA,female
7,4,35,3,-1,-1.44,F,1,3,-59,male
7,3,47,2.5,NA,NA,,1,4,NA,male
7,1,32,3.4,0.83,0.52,P,1,4,-61,female
7,3,33,3,0.17,0.05,P,1,4,-62,male
7,2,30,2.9,0.89,0.97,,1,2,NA,female
7,3,34,3.1,1.03,0.77,P,1,3,-60,female
7,5,34,3.3,2.45,0,P,1,5,-61,female
7,3,35,2.5,1.06,-0.07,P,2,4,-66,male
7,3,32,2.8,-1.88,NA,,2,3,NA,male
7,4,41,3.6,-0.26,-0.06,P,1,4,-58,female
7,1,38,3.6,0.97,1.24,P,1,3,-60,male
2,1,35,3.2,NA,NA,,1,3,NA,female
7,1,34,3.7,1.75,NA,,1,4,NA,female
8,3,28,3.5,-0.66,-0.8,P,1,3,-66,male
7,2,37,2.9,-0.34,-0.79,P,1,4,-62,male
3,5,32,3.5,-1.36,-2.05,P,1,3,-62,female
3,1,36,2.8,0.31,-0.07,P,1,4,-60,female
7,1,44,3.3,1.3,0.52,P,1,2,-52,female
7,1,36,3.4,0.11,0.48,P,1,4,-61,male
7,1,34,3.7,-0.03,-0.33,,1,3,NA,male
7,1,34,3.2,-1.12,-1.1,P,1,NA,-60,female
7,1,37,3.6,-0.21,0.23,P,1,3,-63,female
7,1,37,3.5,0.7,0.37,P,1,4,-60,female
7,3,34.5,3,-2.46,-2.46,,2,3,NA,female
6,4,31,2.9,-1.38,-1.16,F,1,4,-67,male
7,3,39,3,0.57,0.78,P,1,4,-61,female
7,4,35,3.6,NA,NA,,2,1,NA,female
7,1,43,2.8,0.08,0.04,P,1,5,-63,female
7,1,43,3.5,1,0.93,P,1,3,-62,male
7,3,39,3.6,-0.02,-0.18,P,1,3,-47,male
7,3,35,3.7,-0.54,-1.17,P,1,2,-44,male
7,3,40,3.3,NA,NA,P,1,4,-64,female
7,1,39,3.4,0.6,0.35,P,1,3,-62,female
7,1,35,3.2,0.11,0.2,P,1,5,-62,male
7,3,37,3.1,1.58,1.42,P,1,4,-60,male
2,3,37,3.5,-0.79,-0.78,P,1,4,-67,male
7,3,36,3.3,0.7,1.39,P,1,4,-61,male
7,1,45,3.5,0.84,1.84,P,1,4,-61,female
5,5,46,3,-0.53,NA,P,1,4,-61,male
7,3,42,3.7,1.15,1.37,,2,3,NA,male
7,1,37.5,3.5,NA,NA,P,1,4,-57,female
7,3,36,3.3,1.06,-0.05,P,2,3,-47,female
7,2,35,2.7,-0.6,-0.79,P,1,3,-60,female
7,1,39,3.6,0.18,-0.33,P,1,4,-61,male
7,3,31,2.6,0.12,-0.36,P,2,5,-65,female
2,1,42,3,-0.69,-1.46,P,1,4,-62,female
7,5,35,3.9,0.93,0.34,P,1,3,-53,male
7,5,46,3.6,-0.15,-1,P,1,3,-62,female
7,5,41,3.9,1.42,1.52,P,1,2,-62,male
7,3,34.5,3.3,0.6,0.69,P,1,5,-62,male
7,4,39,2.8,NA,NA,P,2,4,-59,female
3,1,28,2.5,0.16,-1.11,,2,4,NA,female
7,4,20,3,-3.3,-3.16,F,1,2,-47,female
6,4,37,3.9,1.7,1.85,P,1,4,-62,female
7,4,44,3.7,-1.37,-1.02,P,1,3,-61,female
7,3,30,3.5,-0.88,-2.08,F,1,4,-61,male
7,1,39,3.3,-0.62,-0.31,P,1,4,-62,male
7,1,40,3.3,-0.05,0.43,P,1,4,-61,male
7,1,42,3.3,1.04,0.6,P,1,NA,-62,male
7,5,45,3.6,1.33,1.14,P,1,4,-61,female
7,2,35,2.9,0.5,0.24,P,1,4,-47,male
7,1,38,3,-1.25,-0.65,P,1,3,NA,female
7,4,45,3.6,-0.78,NA,,1,4,NA,female
7,3,39,3.1,0.69,1.09,,1,3,NA,male
3,3,27,2.6,-1.28,-1.36,P,1,3,-62,female
7,3,47,3.2,-1.97,-2.47,F,1,3,-62,male
7,3,36,3,-1.4,-1.34,F,1,3,-60,male
2,1,31,2.2,-1.03,NA,,2,4,NA,male
7,1,41,3.7,0.88,0.76,P,1,2,-62,male
7,3,42,3.5,3.1,2.95,,1,2,NA,female
7,3,35,2.2,-0.1,-0.03,P,1,4,-60,male
7,3,32,3.1,0.76,0.71,P,1,3,-62,female
7,1,34,3.5,0.42,0.16,P,1,NA,-50,male
7,1,41,3.8,1.32,1.48,P,1,3,-59,male
7,3,39,3.2,0.56,-1.02,P,1,3,-62,male
7,4,42,4,1.2,0.98,P,1,4,-61,male
7,2,35,3.1,NA,NA,P,1,4,-46,male
7,1,36,3.3,NA,NA,,1,4,NA,male
7,3,44,3.3,1.13,0.84,P,1,4,-58,male
7,3,32,3.5,-0.55,-0.98,F,1,4,-67,female
7,4,47,3.5,-1.2,-1.48,P,1,4,-63,male
7,4,40,3.3,-1.28,-1.01,F,1,2,-53,male
6,3,35,3.1,-0.53,-0.9,P,1,4,-63,female
7,1,38,2.9,0.4,-0.01,P,1,4,-66,male
7,3,35,3.1,-0.08,-0.22,P,1,4,-62,female
3,4,30,2.9,-1.92,NA,,1,4,NA,female
7,4,42,3.8,-0.5,NA,,1,4,NA,male
7,5,43,3.9,-0.03,0.02,P,1,3,-60,female
7,3,44,3,-0.42,-1.34,P,1,5,-58,male
7,3,39,3.5,0.95,0.71,P,1,5,-60,female
3,3,24.5,2.9,-2.63,NA,F,1,5,-62,female
7,2,31,2.9,NA,NA,,1,4,NA,male
7,2,40,3.6,-0.21,-0.39,,1,4,NA,female
2,3,35,2.5,0.58,0.13,P,1,3,-58,female
7,3,38,3.5,-0.06,-0.37,P,1,4,-63,female
7,1,37,3.5,-0.39,-0.39,P,1,4,-61,male
7,3,34,3.4,0.87,1.3,P,1,4,-63,female
7,3,32,2.8,-1.98,-1.89,P,1,4,-63,male
8,1,33.5,3.3,-0.29,-0.87,P,1,3,-61,male
7,1,43,3.7,1.42,1.52,P,1,4,-62,female
7,5,45,3.6,0.57,0.6,P,1,4,-67,male
7,4,47,3.2,0.95,NA,,1,4,NA,male
7,3,38,3.4,0.37,-0.1,P,1,3,-61,male
3,3,22,2.5,-1.64,-2.05,F,1,1,-60,male
7,3,32,2.6,-0.63,-0.45,P,1,3,-45,male
4,4,40,3.1,0.34,0.49,P,1,3,-60,female
2,1,27,2.9,-0.72,-0.27,F,1,2,-60,male
7,4,42,3.7,0.66,-0.26,P,1,4,-61,male
7,1,37,2.9,0.27,0.35,P,1,3,-61,male
3,6,27.5,2.4,-0.45,-0.24,P,1,3,-59,male
7,1,37,3.2,0.65,0.41,P,1,2,-67,female
7,3,36,3.5,1.19,0.91,P,2,3,-54,female
7,3,31,3.7,NA,NA,,1,3,NA,female
7,4,36,3.6,-0.06,-0.56,P,1,4,-62,male
7,NA,22,3,-0.83,-0.95,P,2,3,-65,male
3,6,26,3.1,-0.75,NA,,1,3,NA,male
7,3,39,2.5,-1.58,-0.79,F,1,5,-61,female
7,1,42,3.9,0.77,0.88,P,1,3,-62,female
7,4,42,3.6,0.11,-0.27,P,1,4,-60,male
7,3,29.5,3.1,-0.81,-0.11,F,2,4,-66,male
7,1,39,3.6,0.96,0.82,P,1,3,-62,female
2,5,39,3.1,-0.91,NA,F,1,4,-60,female
3,4,46,3.3,-0.5,-1.18,P,1,4,-61,male
7,3,35,3.3,-0.43,-0.04,F,1,4,-61,male
3,6,27,2.8,0.4,0.84,P,1,2,-62,female
3,3,34,2.5,-1.82,-1.76,F,1,4,-57,female
3,4,37,3.3,-0.03,-0.22,P,1,3,-62,female
3,1,27.5,2.2,-2.18,NA,,1,4,NA,female
7,3,38,2.9,1.45,1.42,P,1,4,-60,male
7,3,NA,2.6,1.67,1.43,,1,2,NA,female
7,3,33.5,3.2,1.41,1.21,P,1,4,-61,male
7,1,36,2.3,0.01,-1.53,P,1,2,-62,male
7,5,48,3.4,0.83,1.01,P,1,5,-61,male
7,3,37,2.8,0.15,0.17,P,1,4,-65,male
7,3,36,3.1,0.11,0.08,F,1,4,-63,male
7,3,36,2.7,-0.15,-0.29,P,1,3,-54,female
7,4,43,2.9,1.08,1.63,P,1,4,-50,male
2,1,28,NA,-2.42,-1.99,,1,3,NA,male
7,3,27,3.2,-0.37,-0.13,P,1,3,-53,male
7,5,48,4,2.66,3.21,,1,3,NA,female
7,1,38,3,1.03,1.15,P,1,4,-62,female
7,4,45,3.1,0.8,0.61,P,1,3,-60,male
7,3,37,3,-0.21,-0.14,P,1,3,-56,male
7,1,38,3.9,0.19,0.37,P,1,4,-62,female
7,3,34,3.2,2.05,1.8,P,1,4,-60,female
7,2,37,3.7,2.39,2.02,P,1,4,-59,female
7,3,39,2.8,1.34,1.15,P,2,3,-46,male
7,3,35.5,3.4,-0.19,-0.44,F,1,4,-50,female
7,2,38,2.9,-1.45,-1.74,F,1,4,-62,female
7,1,43,3.1,1.11,1.11,P,1,2,-62,male
7,4,48,2.9,1.12,0.59,,1,4,NA,female
2,4,33,3.1,-2.02,NA,,1,4,NA,female
4,4,41,2.6,-0.07,-0.61,P,2,3,-58,male
7,3,34,4,-0.66,-0.15,P,1,3,-61,female
7,4,31.5,3.3,0.76,0.71,,1,3,NA,male
3,1,33,2.2,-1.14,NA,,1,3,NA,female
7,1,34,2.2,0.55,NA,P,2,4,-60,male
7,1,41,3.8,0.99,1.29,P,1,4,-61,male
7,5,45,3.9,NA,0,P,1,4,-62,male
7,3,45,3,1.08,1.26,P,1,5,-62,female
7,3,32.5,3.5,-0.01,-0.88,F,1,4,-61,female
7,1,38,2.9,0.04,-0.37,P,1,4,-66,male
7,1,44,3.2,0.77,0.21,P,1,5,-62,female
3,3,32,2.7,-0.42,-1.1,P,2,2,-46,male
7,3,37,2.7,0.39,-0.46,P,1,4,-63,female
2,5,37,3.2,-0.55,-0.9,P,1,3,-59,female
7,4,35,3.4,-1.43,-1.82,F,1,4,-62,female
7,1,42,3.4,-1.26,-0.95,,1,5,NA,male
2,1,43,3.2,-0.73,-0.85,P,1,4,-61,male
7,2,36,3,0.63,0.45,P,1,4,-60,male
7,3,30,3.2,-4.24,NA,,1,4,NA,male
6,3,39,3.1,1.64,2.01,P,1,3,-59,male
7,3,47,3.9,1.89,2.29,P,2,2,-46,female
7,2,33.5,3.2,0.63,0.5,P,1,4,-66,female
6,2,34,2.8,0.93,0.71,P,1,2,-58,male
2,4,41,2.9,1.16,1.41,P,1,4,-61,male
7,3,35,3.5,0.3,-0.25,F,1,2,-60,male
7,1,36,3.5,1.07,1.1,P,1,3,-58,female
7,3,37,3.1,0.62,0.72,P,1,4,-61,female
7,4,35,3.6,0.53,0.41,P,1,4,-57,female
2,3,33.5,2.6,-1.03,-1.53,P,1,4,-60,male
3,1,32.5,3.3,-1.98,-1.61,F,1,3,-57,male
7,3,22.5,2.9,0.14,-0.28,,1,4,NA,male
8,3,41,3.1,-0.86,-0.38,P,1,3,-61,male
7,3,40,2.6,-0.3,-0.66,P,1,5,-58,male
7,3,37,2.9,-0.32,0.1,P,1,5,-58,male
7,3,31.5,3.4,-1.41,NA,,1,4,NA,male
7,1,47,4,1.83,2.14,P,1,4,-62,female
7,3,30.5,2.7,0.31,1.55,P,2,5,-66,male
7,4,38,3.7,-0.61,NA,,2,3,NA,male
7,2,28.5,3.5,-1.09,-1.48,F,1,3,-60,male
7,4,44,3.2,-1.23,-1.2,P,1,4,-60,male
7,1,44,2.7,-0.64,-0.81,P,1,4,-44,female
7,1,40,3.1,-1.79,NA,,1,3,NA,male
7,3,40,3.5,0.27,0.58,P,1,2,-47,female
7,4,39,3.2,-0.49,-0.72,F,1,4,-62,male
7,2,39,3.3,1.01,1.19,P,1,4,-66,male
7,4,39,3.2,-1.29,-0.27,P,2,3,-67,male
7,1,41.5,2.8,1.72,1.6,P,1,5,-60,male
7,3,29,3.5,0.2,0.04,P,1,3,-67,male
7,5,44,3.4,-2.36,NA,,1,4,NA,male
7,3,36.5,3.1,1.83,1.99,P,1,4,-60,male
7,3,34,2.9,0.62,0.74,P,1,4,-62,male
7,4,46,3.1,1.04,0.61,P,1,4,-58,female
7,1,42,3.5,-0.72,-0.37,P,1,4,-60,male
7,4,44,3.2,-0.88,-0.04,P,1,4,-62,female
7,4,42,2.4,-0.26,-0.35,P,1,3,-59,female
7,5,NA,3.5,2.3,2.99,,1,4,NA,male
7,3,43,4,0.22,0.61,P,1,4,-63,male
4,3,28,3,-1.23,NA,,1,NA,NA,male
7,6,22.7,2.3,-0.36,-1.46,F,1,5,-61,male
7,3,39,3.2,0.05,0.26,P,1,4,-61,male
2,4,30,3.1,-0.38,-0.45,F,2,4,-58,male
7,4,38,3.7,0.57,0.07,P,1,3,-62,female
7,2,34,3.7,2.39,2.14,P,1,3,-63,female
7,3,36,2.9,0.27,0.09,P,1,4,-62,female
3,1,29.5,NA,-0.67,-0.92,P,1,3,-53,female
3,3,40,3,-0.82,-0.73,P,1,3,-54,female
7,3,35,3.2,0.02,-0.84,F,1,4,-61,female
7,2,41,3.7,NA,NA,P,1,3,-61,male
7,3,41,3.4,-1.14,-2.15,P,1,4,-67,male
7,3,38,3.3,0.62,0.08,,1,3,NA,female
7,1,29.7,3.1,-0.2,-0.92,P,2,4,-56,male
7,3,27,2.6,-2.11,-1.58,P,1,5,-67,female
7,3,40,3.1,-0.8,-0.53,P,1,3,-55,male
7,4,46,3,1.36,1.53,P,1,4,-60,male
7,3,36,3.7,1.14,0.89,P,2,4,-51,male
7,1,32,3.9,0.09,-0.39,,1,4,NA,male
8,4,45,3.9,-0.43,0.46,P,1,3,-63,female
7,3,46,3.2,1.12,1.57,P,1,4,-49,male
7,1,48,3.6,1.71,1.55,P,1,4,-58,female
7,3,37,3.9,-1.16,-0.31,P,1,3,-41,female
7,1,45,3.6,1.03,1.86,P,1,2,-57,female
7,4,37,2.5,1.52,-0.11,P,1,3,-60,male
3,6,39,3.4,1.61,1.52,P,1,3,-62,female
7,1,40,3.4,NA,NA,,1,5,NA,female
7,2,30.5,3.2,1.71,1.57,P,2,3,-60,male
7,3,31,3.2,1.55,1.4,P,1,4,-62,male
7,4,47,3.4,-0.48,-0.16,P,1,5,-62,male
7,3,38,3.4,-0.34,-0.55,P,1,2,-56,female
7,1,41,2.4,2.58,0.32,P,2,4,-62,male
7,3,41,3.1,0.39,NA,,1,3,NA,male
7,1,39,3.5,-0.62,-0.93,P,1,2,-60,female
7,1,36,3.4,-0.29,-0.66,P,1,4,-54,female
7,4,39,3.1,-0.3,-0.99,P,1,4,-61,male
7,2,31,3.4,0.96,0.25,P,1,3,-61,female
7,5,44,3.3,-0.69,NA,P,1,3,-60,male
7,1,36,3.4,-0.45,-0.38,P,1,4,-59,male
7,1,42,3.4,NA,NA,,1,3,NA,male
7,5,37,3.7,-0.24,-0.16,P,1,5,-61,male
3,6,27,2.3,-0.29,-0.82,,1,3,NA,male
7,5,37,3.5,1.86,NA,P,1,4,-67,male
7,3,34,3.7,-0.07,-0.27,P,1,4,-60,female
7,3,34,2.8,-0.31,-0.28,P,1,3,-57,female
4,4,27,3.7,-0.62,-1.65,P,1,1,-62,female
6,4,30,2.8,-1.14,-1.41,F,1,3,-58,female
NA,5,48,3.7,NA,0,P,1,4,-66,male
7,4,40.5,3.4,-0.74,-1.06,,1,4,NA,male
7,4,40,3.1,-0.26,-0.04,P,1,4,-60,male
7,3,30,3.3,0.01,-0.04,P,1,4,-62,female
7,4,39,3.3,NA,NA,,2,3,NA,male
7,1,42,3.5,NA,NA,,1,3,NA,female
7,6,39,3.3,0.63,0.44,P,1,3,-49,female
7,3,36,2.3,-0.1,-0.31,P,1,2,-66,male
7,1,44,3.4,0.85,0.73,P,1,4,-61,male
3,1,28,3.2,-1.61,-1.57,F,1,4,-60,female
7,3,34,2.7,-0.92,-0.65,P,1,4,-59,male
7,3,40,3.5,0.72,1.02,P,1,4,-61,female
7,3,41.5,2.4,1.67,1.72,P,1,4,-64,male
7,3,35.3,3.4,-0.11,1.01,P,1,3,-61,female
2,3,32.5,3.4,2.11,1.8,P,1,3,-61,male
7,2,36,3,0.9,1.02,P,2,4,-62,male
7,3,40,3.2,-0.29,0.42,P,2,4,-61,male
3,2,24,2.9,-2.19,NA,,2,1,NA,female
7,1,40,3.9,0.36,0.76,P,1,3,-57,male
7,3,27,3.6,-1.31,NA,,1,4,NA,male
7,2,31,3.2,-0.04,1.06,P,1,2,-62,female
7,1,37,3,-0.99,-0.33,P,1,3,-49,male
7,1,41,3,1.57,1.91,P,1,4,-59,male
7,4,47,3.8,0.31,NA,,1,4,NA,male
7,1,39,3.3,-0.6,-0.75,P,1,4,-62,male
7,1,39,3.2,-0.01,-0.03,P,1,3,-67,male
2,3,31,3.7,-0.8,-1.21,P,1,4,-67,female
7,NA,38,3.2,0.16,NA,,1,3,NA,male
3,2,23.7,3,-1.62,-2.13,F,1,3,-61,female
3,4,30,2.7,-3.19,NA,,1,3,NA,male
7,3,39,3.7,-1.58,-0.88,P,1,3,-63,female
7,2,35.5,3.2,1.87,1.51,P,1,2,-62,male
7,1,39,3.1,NA,NA,,1,4,NA,male
6,1,32,3,-1.81,-0.96,,1,4,NA,female
7,3,41,3.1,-0.05,-0.16,P,1,4,-62,male
7,3,32,3.4,-0.06,1.24,P,2,3,-59,female
7,3,32,3.1,-0.24,-0.45,P,1,3,-57,male
7,3,32,3.3,-0.32,-0.26,P,1,4,-62,female
7,4,43,3.9,-0.38,-0.71,P,1,4,-66,female
3,1,24,3.1,-1.34,-2.11,F,1,3,-61,female
7,3,36,2.9,-1.38,NA,,1,4,NA,male
7,1,36,3.4,-1.39,-1.37,,NA,2,NA,female
7,1,38,3.5,1.49,1.7,P,1,4,-67,female
7,3,40,3.4,0.54,0.24,P,1,4,-62,female
7,3,41,2.8,0.13,-0.57,P,1,3,-60,male
7,2,26.5,2.6,0.65,-0.1,P,2,3,-60,male
7,1,34.5,3.1,1.88,1.62,P,1,4,-59,male
7,5,47,3.9,0.62,-0.1,P,1,4,-62,male
7,4,43,2.4,0.02,-0.43,,2,3,NA,female
7,3,35,2.8,0.27,-0.34,P,1,2,-62,male
2,3,34,NA,0.74,0.89,P,1,2,-44,male
7,5,42,3.9,0.16,0.21,P,1,4,-62,female
7,5,47,3.7,1.17,NA,P,1,5,-61,female
7,1,36,3.1,-0.24,-0.28,P,1,4,-62,female
7,1,30,3.1,-1.43,-1.56,,1,4,NA,male
3,3,28,2.7,-2.45,NA,,2,4,NA,male
7,1,39,2.7,1.22,1.7,P,1,4,-60,female
7,3,35,3,-0.29,-0.02,P,1,3,-60,female
7,3,25,2.1,-0.05,-1.53,,2,3,NA,male
6,3,35,3.6,0.03,0.28,P,1,4,-62,female
7,NA,24,2.6,-1.08,NA,,2,4,NA,female
4,3,37,3.8,0.22,0.5,P,2,1,-47,female
7,1,42,2.8,-0.81,-0.55,P,1,4,-61,male
7,1,40,3.5,-0.67,-0.26,P,1,2,-63,female
7,2,24,3.6,-0.87,-0.99,,2,3,NA,male
7,3,39,3.7,-0.73,-0.63,P,1,5,-68,female
7,3,39,2.9,-1.82,NA,,1,4,NA,male
2,1,37,3.7,-1.21,-1.25,P,1,5,-61,female
7,1,31,3,0.98,1.32,P,1,4,-62,male
7,3,28,3.6,-1.35,-0.78,,1,3,NA,female
7,3,33,3.6,0.49,0.25,P,1,3,-63,female
7,4,48,3.6,0.14,0.32,P,1,3,-60,female
7,6,27.5,3.7,NA,NA,P,1,4,-62,female
7,1,34,3.6,0.25,0.34,P,2,3,-60,male
7,3,37,3.5,0.13,0.09,P,1,3,-62,female
7,3,35,3.5,1.11,0.34,P,1,2,-58,female
7,1,41,2.9,1.3,0.65,P,1,3,-59,male
6,1,30,2.9,-1.16,-0.89,P,1,1,-57,female
7,2,34,2.8,-0.03,-0.21,P,1,4,-65,male
7,4,40,3.6,0.35,0.43,P,1,3,-61,male
7,4,48,3.2,-0.37,-0.23,P,1,4,-56,male
7,3,40,3.8,0.93,1.01,P,1,4,-62,female
2,5,30,3.2,-1.51,-1.23,P,1,5,-61,female
3,2,25,3.1,-1.85,NA,,1,3,NA,female
7,3,33,3.6,0,0.6,P,1,4,-62,male
7,1,37,3.6,0.31,0.54,P,1,4,-62,male
7,4,36,0,0.42,0.14,P,1,2,-62,female
7,1,48,3.8,1.78,1.96,P,1,3,-56,female
7,3,36,3.7,0.7,0.2,P,1,4,-61,female
7,3,34,3,-0.92,-0.93,P,1,4,-62,female
7,1,31,3.9,-0.66,-0.57,P,1,2,-55,male
7,2,37,2.6,-0.46,-1.2,F,1,2,-45,female
7,3,41,3.5,2.15,2.15,P,2,3,-49,female
3,1,31,2.5,-0.07,-0.36,P,1,3,-52,male
7,3,33,3.1,-0.24,-0.67,P,1,5,-59,male
3,6,27,2.5,-0.58,-0.86,F,1,3,-61,male
7,4,NA,3.5,2.39,1.83,P,1,4,-46,male
7,3,37,3.5,NA,0.87,P,1,4,-61,female
7,4,31,3.9,1.31,1.79,P,2,3,-48,female
7,1,34,3.5,-0.9,0.3,P,1,3,NA,female
7,2,40,2.5,0.28,0.46,P,1,4,-61,male
7,4,43,3.2,-0.66,-0.66,P,2,4,-56,male
3,6,33,2.7,-1.18,-1.79,,1,3,NA,male
7,3,33,3,-0.17,-0.69,P,2,4,-66,male
7,4,48,3.7,0.75,0.51,P,1,5,-61,male
7,3,37,3.7,-0.61,-1.12,P,1,3,-66,male
7,5,42,3.9,1.07,0.91,P,1,4,-50,male
7,NA,25.5,2.4,-0.64,-1.12,,2,2,NA,female
7,5,34,2.7,NA,NA,P,1,4,-54,male
7,4,44,3.6,0.14,-0.38,P,1,5,-62,male
7,1,33,3.3,1.12,1.27,,1,4,NA,male
3,6,31.5,2,-0.68,-0.42,P,1,2,-58,male
7,5,44,3.2,1.03,1.14,P,1,5,-61,male
7,1,35,3.3,0.53,0.79,P,1,3,-58,male
5,5,38,3.1,-1.47,NA,P,1,4,-62,female
7,4,33,3.4,-1.23,-0.64,P,1,4,-62,male
7,4,42,3.5,-1.01,-0.42,P,1,4,-62,female
7,4,36,3.8,1.79,-0.03,P,1,3,-61,female
7,3,34,2.9,-1.17,-1.06,P,1,2,-58,male
7,1,42,3.7,1.22,1.61,P,1,4,-61,female
7,3,33,2.9,NA,NA,,1,3,NA,male
7,1,36,3.8,1.41,1.61,P,1,2,-40,female
7,3,36,3.7,-2.36,NA,,1,2,NA,male
7,3,33.5,3.6,NA,NA,,1,3,NA,female
7,2,33,3.1,-1.85,NA,,1,3,NA,male
7,1,45,3.4,1.05,0.54,P,1,4,-60,male
7,3,33,3,0.76,0.61,P,1,3,-63,male
7,3,41,2.9,0.81,1.29,P,1,4,-47,female
4,3,29.5,3.2,-0.02,-1.38,,1,1,NA,female
6,4,36,3,-0.54,-0.72,P,1,3,-62,female
7,4,41,3.5,1.56,1.38,P,1,NA,-62,female
7,1,37,3.7,NA,NA,P,1,4,-60,male
7,1,41,2.9,-0.57,-0.42,P,1,4,-57,male
7,4,37,3.4,0.69,0,P,1,3,-62,female
7,1,34,3.3,1.36,NA,,2,3,NA,male
7,1,41,3.6,-0.57,-0.03,P,1,3,-61,male
7,1,41,3.4,1.02,0.45,P,1,3,-63,female
7,1,NA,3.6,0.99,1.26,P,1,3,-60,female
7,4,48,3.6,0.79,NA,,1,2,NA,male
5,4,33,3.7,-1.37,-0.91,,1,2,NA,female
7,1,42,3.6,-0.11,-0.79,P,1,3,-42,female
7,4,31,3.3,-1.31,-0.48,P,2,3,-53,male
7,NA,39,2.9,1.39,1.1,P,1,4,-51,female
7,5,42,3.7,0.77,NA,P,1,4,-61,male
7,4,42,3.6,-2.13,-2.25,P,1,4,-59,male
7,5,48,3.7,1.77,1.59,P,1,4,-66,male
7,3,35,3.8,-1.12,NA,,1,4,NA,male
7,5,40,3.5,NA,NA,P,1,4,-59,male
7,4,44,2.4,0.09,-0.26,P,1,4,-51,male
7,1,32,3.2,-1.14,-0.72,,1,4,NA,male
7,3,30,3.5,-0.05,0.03,P,1,4,-61,female
3,5,43,3.9,1.5,1.26,,1,4,NA,female
7,1,38,3.7,1.86,2.11,P,1,4,-63,male
7,4,43,3.7,0.7,1.02,P,1,4,-59,female
7,4,48,3.3,-0.02,-0.67,P,1,4,-62,male
7,1,42,3,1.07,0.5,P,1,4,-60,male
7,3,36,3.7,-0.52,-0.42,P,1,4,-62,female
7,1,41,3.5,-0.2,-0.29,P,1,3,-62,female
7,3,29,3.3,-0.12,-0.22,P,1,4,-61,female
3,1,24,2.8,-1.84,-2.22,F,1,4,-56,male
7,2,32,3,0.56,-0.57,,2,3,NA,female
8,5,45,3.5,1.29,NA,P,1,3,-62,male
7,4,42,3.5,-0.24,-0.1,P,1,4,-61,female
7,4,36,3.9,0.37,0.78,,1,3,NA,male
7,1,33,3.5,1.36,NA,,2,4,NA,female
7,4,42,3.6,-0.95,-1.17,P,1,5,-59,female
7,4,37.5,3,-1.13,-0.74,P,1,NA,-61,male
7,3,35,3.1,0.16,-0.41,P,1,4,-67,male
7,6,23,3.4,0.08,0.38,,1,1,NA,female
7,4,42,3.1,-0.82,-0.64,P,1,4,-62,male
7,1,38,3.5,0.63,0.31,P,1,4,-62,female
7,4,39,3.3,-0.56,-0.01,P,1,5,-61,male
7,3,30,3.2,-0.33,-0.72,F,1,5,-61,female
2,5,41,3.7,1.06,NA,P,1,4,-63,male
7,1,43,3.3,2.21,2.3,P,1,2,-52,male
7,2,33,3.5,0.22,-0.49,,1,1,NA,male
7,3,33,3.3,0.61,NA,P,1,3,-62,female
7,3,48,3.8,1.2,1.27,P,1,4,-61,female
7,4,41,2.3,0.45,0.74,P,1,3,-58,male
7,5,40,4,-0.19,-0.49,P,1,3,-48,female
3,4,35,2.5,-1.01,-1.28,P,1,4,-59,female
7,3,35,3.4,0.58,0.2,P,1,3,-57,male
4,3,34,3.1,-0.65,-1.85,F,2,2,-63,male
7,4,41,3.6,-0.42,-0.57,P,1,4,-61,female
7,1,32,2.9,0.64,0.3,P,1,4,-57,female
2,5,43,3.6,0.86,0.92,P,1,5,-63,female
3,1,31,3.3,-0.5,0.08,P,1,3,-62,male
7,1,40,2.9,NA,1.27,P,2,3,-59,female
7,3,39,3.6,1.68,2.24,P,1,5,-63,male
7,5,44,3.3,NA,NA,P,1,5,-60,female
